publish_date,title,content,press
2015-02-28,虎尾科技大學 職場求才的領導品牌,虎科大師生一口氣在2014韓國首爾及烏克蘭國際發明展全都摘下雙金一銀，成績裴然。                       校慶或校內外各種大小活動，虎科大學生無役不與，總是燦爛動人，展現最優的一面。                       虎科大不僅有優質學習環境，完善的健身房，培育出不少健美學生，無師自練的肌肉男，還常拿下健力大賽好成績。                    虎科大師生一口氣在2014韓國首爾及烏克蘭國際發明展全都摘下雙金一銀，成績裴然。                                    造就虎科大的高就業率，在於學成教育底蘊的豐厚，以「務實」為出發點，不斷與國內各大企業建教合作，去年更一口氣和友嘉集團、宏全國際集團、程泰、永進機械工業與亞崴機電、漢翔航空等工業集團簽定合作意願書並共同規劃成立「產業學院」，直接為企業培育人才，讓學生「畢業等於就業」。虎科大校長覺文郁引以為傲說：「虎科大學生將是職場的領導品牌。」校長覺文郁去年應邀到第七屆亞洲製造業論壇年會，以「機器人裝備產業迎接智能化時代」主題演講並與諾貝爾經濟學獎得主克里斯多福．皮薩里德斯等國際知名學者對話與交流，今年更與教育部到德國、瑞士考察技職教育並訂定學生交流國際盟約，讓虎科大邁向國際。虎科大不論國內外的發明大賽，表現更是一年比一年亮眼，去年校長覺文郁親自領軍奪下「多軸工具機量測裝置」國家發明獎金牌，今年更大放異采，動機系與飛機系學生以「互動式多旋翼飛行藝術廣告燈」拿下香港國際發明展金牌，韓國首爾及烏克蘭國際發明展都摘下雙金一銀，機械設計系師生團隊代表台灣參加俄羅斯國際奧林匹克機器人大賽，更以會辨顏色的智慧機器人勇奪世界冠軍「金光閃閃」。不光機械、光電是強項，多媒體系也在國際舞台發光發亮，動力機械工程系學生張東琳也榮獲素有技職教育奧斯卡獎之稱的技職之光獎，飛機系壘球隊蟬聯全國慢壘冠軍，獲總統召見。虎科大發明專利獲證數為全國技職院校第一，先期技術移轉件數也有第二名的佳績，連續9年獲卓越計畫，5度獲選國科會績優技轉中心，榮獲教育部2013年至2016年發展典範科技大學計畫補助，績效卓著，飛機系通過飛機修護乙級技術士技能檢定場所。■四個學院 結合產業虎科大有工程、電資、管理與文理四個學院，著重基礎技術教育，並以精密機械、光機電整合為發展特色，在資工通訊應用、綠能節能、生物工程及精緻農業領域，培育不少菁英。「與產業結合是校務發展軸心」，覺文郁說，該校以工具機開發、精密機械、民航技術及生技四大技術中心為發展主軸，不但與雲林縣政府攜手打造「安全農業」，培育精緻農業人才，更獲經濟部與國科會補助研發工具機與複合機五軸量測技術，並與華航、長榮航太簽訂產學合作計畫，做為學生最佳的就業銜接。此外，更成立「職涯發展中心」，引進職訓局、工會、學會、校友的資源，擴大校外實習機會並進行就業媒合與輔導。校長的話準備擴校打造大學城「掌握產業脈動，才能在職場占優勢」，虎尾科技大學校長覺文郁強調，「學用合一、務實致用」是該校課程設計一大特色，課程不斷隨著產業需求作調整，達到「入學即就業」目標。虎科已取得擴校校地，並將以藝術底蘊，打造現代人文的科技大學城。校園亮點 就業率調查 技職院校榜首教育部和遠見雜誌對全國大學、碩士生就業調查，虎尾科技大學碩士就業率高達99.54％，榮登技職院校榜首，大學也達97％，Cheers雜誌最新「台灣兩千大企業最愛大學生」調查，前年擠進全國30名的虎科大，去年再躍升4名，是全國名次進步最多的大學，列居企業最愛第7名的科大，是國內的亮點大學。,聯合報
2015-02-28,FENDI 開出天堂鳥,Moschino金色與丹寧布拼接系列頗為別致。                       同色塊撞色、排列並置的裙裝搭配立裁外套，FENDI的設計傳統中不失新意。                       Moschino維持令人會心一笑的幽默感，將卡通與塗鴉元素運用在2015秋冬女裝。                    Moschino金色與丹寧布拼接系列頗為別致。                                    色彩豔麗的天堂鳥從包包裡探出枝椏，是FENDI的驚喜，為秋冬的極地風趨勢，帶來點睛生命力。日前甫獲奧斯卡最佳服裝設計獎的「歡迎來到布達佩斯大飯店」，其精湛的皮草表現，讓FENDI的經典品味更受矚目。本季大量皮革、皮草的運用，忠於FENDI原味，卡爾拉格斐以瑞士藝術家Sophie Taeuber-Arp的作品為靈感，在FENDI秋冬女裝系列，發揮色塊與幾何的藝術氣息，不同撞色、排列並置及矩陣圖形的巧思，在簡潔線條簡潔中玩味幾何美學；而拼接剪裁與多重立體感，讓隱藏式的性感、女人曲線解構有更多思考空間。Moschino 2015秋冬女裝幽默一如以往，卡通上身、五彩繽紛，盡情揮灑街頭塗鴉元素，但一系列丹寧與金色拼接的洋裝、褲裝回歸正經，倒是頗為吸睛。,聯合報
2015-02-28,台灣移民在美國 小螢幕開佳績,「菜鳥移民」美國播出後收視反應不錯，台灣計畫播出。                    「菜鳥移民」美國播出後收視反應不錯，台灣計畫播出。                                    本屆奧斯卡被詬病「太白」，美國小螢幕近期卻在「種族多元」上有非常可喜的發展，黑人掛帥的新影集「Empire」與亞裔當家的新喜劇「菜鳥移民」，雙雙開出收視佳績，尤其是描述台灣家庭在美國新生活的「菜」劇，成為近20年來第一齣在美國夜間主要時段播映的亞裔喜劇，台灣FOX頻道已計畫最快4月播出。「菜鳥移民」根據由律師轉換跑道，憑著賣刈包在美國打出名號的黃頤銘自傳式原著改編，分別來自永康街與西門町的爸媽，帶著他和兩個弟弟在奧蘭多開餐廳演起，黃頤銘因媽媽準備的台菜便當，在校內引來老外小孩抱怨「有怪味」，他便瞞著媽媽把便當倒垃圾桶。劇中首集並未強調主角一家來自台灣，對白多半還是用Chinese，演爸的朴藍道曾在「名嘴出任務」演金正恩，不會說國語，演媽的吳恬敏是ABC，少數幾場講國語的情節，腔調詭異。在美國，「菜鳥移民」收視不如「Empire」超越「美國偶像」的驚人佳績，卻也維持周二晚間收視最高喜劇。FOX有意邀劇組人員來台宣傳，還在洽談中。,聯合報
2015-02-28,奧斯卡愁家 模仿 逐夢 力拚票房,衝奧失利的「模仿遊戲」希望能藉好口碑拚出亮麗票房。                    衝奧失利的「模仿遊戲」希望能藉好口碑拚出亮麗票房。                                    奧斯卡獎曲終人散，幾家歡樂幾家愁。一度來勢洶洶，最後各只抱回最佳改編劇本和原創歌曲獎的「模仿遊戲」和「逐夢大道」，正在台灣上映，希望能藉以往累積的口碑，衝出亮麗票房。以英國電腦之父艾倫圖靈協助破解納粹作戰密碼為背景的「模仿遊戲」，獲8項提名，包括最佳影片和男主角，無奈聲勢始終略遜「鳥人」和「愛的萬物論」，加上和「愛」片都以英國人為主角，分散了票源。負責發行「模仿遊戲」的溫斯坦兄弟是業界公認的造勢大師，曾讓「王者之聲」逆轉擊敗「社群網戰」。本屆頒獎前，「模仿遊戲」主角班奈迪克康柏拜區拋出有色人種演員遭歧視的話題，獲得「逐夢大道」大衛歐洛沃聲援，一搭一唱，吸引不少注意與爭議。雖然「模仿遊戲」編導演水準均屬一流，但終究不是「王者之聲」，「鳥人」也不是「社群網戰」，逆轉失敗，只能說非戰之罪。大衛歐洛沃沒入圍最佳男主角，讓奧斯卡惹來近年來最白的爭議。但因去年「自由之心」大放異彩，「逐夢大道」今年受委屈，也就不那麼令人意外了。,聯合報
2015-02-28,小珍妮佛槓導演 片場高分貝叫罵,缺席奧斯卡頒獎的珍妮佛勞倫斯（右），傳在新戲「Joy」片場被撞見和導演大衛歐羅素高分貝互罵。                    缺席奧斯卡頒獎的珍妮佛勞倫斯（右），傳在新戲「Joy」片場被撞見和導演大衛歐羅素高分貝互罵。                                    缺席奧斯卡頒獎的珍妮佛勞倫斯，傳在新戲「Joy」片場被撞見和導演大衛歐羅素高分貝互罵，大衛正是以「派特的幸福劇本」將她捧上影后寶座的恩人，彼此是第3度合作，難道她真的「大頭病」發作？電影公司說法是導演在幫她培養一場用力罵人戲的情緒。珍妮佛勞倫斯年紀輕輕就大紅大紫，大衛歐羅素絕對是貴人，大衛用她取代抽不出檔期的安海瑟薇演出「派特的幸福劇本」，使她成為奧斯卡影后，接下來又以「瞞天大佈局」提名金像獎女配角，「Joy」中她則飾演發明神奇拖把，就此一夕致富的單親媽媽，被看好有機會再爭取獎項。照理共事多回，不應在片場起衝突，但大衛之前拍片也曾陸續得罪喬治柯隆尼、莉莉湯姆林等，不無可能又因細故惹火演員，珍妮佛則尚未有任何表示。,聯合報
2015-02-28,電影場景朝聖 陸遊客占七成,《海角七號》下檔7年，主場景恆春鎮「阿嘉的家」，假日依然湧現大批以陸客為主的 「海角迷」。                    《海角七號》下檔7年，主場景恆春鎮「阿嘉的家」，假日依然湧現大批以陸客為主的 「海角迷」。                                    農曆年假剛過，二二八連假接著展開，李安執導「少年Pi的奇幻漂流」的取景地白砂，以及國片「海角七號」主場景「阿嘉的家」，人氣依然旺盛。業者發現，其中陸客比率高達7成。位於恆春鎮西海岸的白砂，前年在「少年Pi」取景地的加持下，不少影迷慕名前來，奪下4座奧斯卡金人獎後，人氣更旺；白砂民宿業者說，電影下檔這麼久了，房客還是有李安的忠實粉絲，但陸客人數已後來居上。魏德聖執導的國片「海角七號」熱賣，7年前在恆春掀起電影朝聖熱，取景地包括恆春鎮內「阿嘉的家」、墾丁夏都沙灘酒店、滿州友子阿嬤的家等地，都有影迷專程造訪。「阿嘉的家」屋主張永源說，初開放時湧現大批「海角迷」，遊覽車川流不息，交通大打結，狹窄街道滿滿是人。之後人潮稍退，但政府開放陸客來台自由行，來參觀的陸客人數逐年攀升，目前參觀遊客中陸客比率高達7成。,聯合報
2015-02-27,傑森拳力突襲 化身謎樣邊緣人,傑森史塔森新片「拳力突襲」，再展俐落身段。                    傑森史塔森新片「拳力突襲」，再展俐落身段。                                    傑森史塔森再推新作「拳力突襲」，將於3月6日在台上映，片中有傑森最擅長的動作身段及拳拳到位的肉搏戰，該片改編自曾以「虎豹小霸王」及「大陰謀」兩片獲奧斯卡最佳編劇獎的威廉戈德曼，於1986年出版的犯罪驚悚小說，劇情撲朔迷離，引人好奇。在台擁固定影迷的傑森史塔森，每年都會推出動作片，展現矯健身手，此次他詮釋擁有過人身手，但背景如謎一般的邊緣人，身處拉斯維加斯紙醉金迷的世界，好賭成性的他，只要有錢拿，就接受各式各樣的委託，隨著不同的案件，身陷危險世界。「拳力突襲」導演賽門魏斯特，從1997年「空中監獄」、2001年「古墓奇兵」，到近期「極速秒殺」，都展現對動作片喜愛，此次與傑森史塔森合作，兩人也激盪出邊緣人角色的新風貌。,聯合報
2015-02-26,珍妮佛勞倫斯戀上…Be Dior,"珍妮佛勞倫斯演繹2015 Be Dior包款全新形象廣告。                       Be Dior小型黑色圖騰提包16萬5,000元。                    珍妮佛勞倫斯演繹2015 Be Dior包款全新形象廣告。                                    覺得今年奧斯卡少了些凸槌笑點？不僅是因女神卡卡都正經好好秀歌喉，更因為愛跌倒的珍妮佛勞倫斯（Jennifer Lawrence）沒有出席，原來她因為正拍新戲無法出席，不過多季都由她代言的Be Dior手袋最新形象廣告緊接曝光，讓人再見到她美麗倩影。新廣告中，珍妮佛勞倫斯在義大利攝影師Paolo Roversi鏡頭下，穿上Dior 2015春夏新裝，並拎著各色Be Dior包款，還透露自己出門除了必帶的手機、錢包、鑰匙外，一定會在包包放支唇膏和攜帶型香水，隨時保持美麗。2014年推出並成為熱門包款的Be Dior提包，具體而微的展現Dior皮革設計工坊靈魂，採用頂級小牛皮，掀蓋式設計，除了全素色，新款還有色塊拼接，或結合服裝的設計元素，可手提、肩背、斜側背、掛於手臂、手拿等，兼融優雅與實用性。",聯合報
2015-02-26,封后玩太瘋 茱莉安摩爾嗨整夜,茱莉安摩爾(左)和老公巴特鶼鰈情深，奧斯卡當晚一路愛相隨。                    茱莉安摩爾(左)和老公巴特鶼鰈情深，奧斯卡當晚一路愛相隨。                                    茱莉安摩爾因「我想念我自己」在奧斯卡封后，心情太嗨整夜沒睡。她周日典禮結束後和老公狂歡至隔天清晨5點，然後搭早班機離開洛杉磯，約8點抵達紐約。第2天（周二）即上工拍戲，「我玩得太瘋了。」54歲的茱莉安摩爾和小她9歲的老公巴特鶼鰈情深，奧斯卡當晚一路愛相隨。她曾在後台透露，老公看完「我」片，馬上斷言她會得獎，她上台也感謝美國影藝學院頒獎給她，因為有文章說得獎會多活5年，「而我老公年紀比我小。」茱莉安摩爾目前正和「年少時代」的伊森霍克合拍新片。而奧斯卡影帝西恩潘在頒獎典禮飆髒話表達幽默的方式，各界顯然並不捧場。但老潘心情不受影響，風塵僕僕到海地視察地震災後重建的慈善工程，還找來美國前總統柯林頓協助指導。接下來，老潘將投入3月20日在台上映的新片「全面逃殺」巡迴宣傳。老潘飾演的特種部隊菁英，為了愛人而想退出組織，卻發現遭人誣陷暗算，還被追殺而流亡歐洲。他必須證明自己清白，並想辦法全身而退。,聯合報
2015-02-26,孫茜蹭紅毯 黃聖依昏倒搶鋒頭,范冰冰東方元素禮服，吸引西方媒體。                       孫茜(左)在奧斯卡紅毯上受訪。                       黃聖依今年錯失奧斯卡紅毯，被網友調侃「沒走勝有走」。                    范冰冰東方元素禮服，吸引西方媒體。                                    第87屆奧斯卡甫落幕，大陸媒體關注焦點除了獎落誰家，女星「蹭紅毯」話題更勝得獎影后。今年受邀觀禮的大陸女星包括「後宮甄嬛傳」中的槿汐姑姑孫茜，以及女主持人董卿，兩人雖然都踏上紅毯，但鋒頭卻不如沒走紅毯的黃聖依，她在典禮前昏倒送醫，錯失紅毯卻賺足版面，讓人見識到「蹭紅毯」最高境界是「不如不走」。大陸女星「蹭紅毯」行之有年，范冰冰連走4年坎城影展，除第一年是隨電影「日照重慶」出席，連3年都靠衣不驚人死不休打開知名度，范冰冰身穿龍袍、仙鶴裝、瓷器裝驚豔國際媒體。隨著范冰冰藉出席影展紅毯累積國際知名度，李冰冰、楊冪、張雨綺、Angelababy等眾女星都踏上紅毯，卻也鬧出不少笑話，楊冪傳出在紅毯待太久，遭工作人員催離，她不滿翻白眼。張雨綺在紅毯上太興奮不慎露點，國外媒體還將范冰冰照片誤植成張雨綺。蹭紅毯風潮到了去年間歇，由於2012年大陸政府規定合拍片必須要有東方元素與大陸演員，大陸市場重要性增高，反而吸引西方明星東進，妮可基嫚現身上海電影節，大導柯麥隆、盧貝松與基諾李維等人出席北京電影節。黃聖依今年在巨力傳媒總裁楊子陪同前進奧斯卡，原傳與湯姆漢克斯走紅毯，但卻發生禮服遭竊、暈倒送醫事件，甚至奧斯卡官方表示兩人原就不在出席名單上。雖楊子強調無須藉走紅毯炒作，但事件發生過於湊巧，楊子出示的奧斯卡官方邀請函塗改到難以辨識，反讓爭議愈描愈黑。,聯合報
